loss,penalty,alpha,l1_ratio,learning_rate,eta0,power_t,max_iter,epsilon,average,train_R2,test_R2,test_RMSE,test_MAE
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,8000,0.03,False,0.0033086887929943964,-0.0032243690815840775,0.16321176880273966,0.1271005416676951
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,4000,0.03,False,0.003304637142005129,-0.0032293713750564113,0.16321217570680474,0.127100951150475
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,8000,0.03,False,0.003304637142005129,-0.0032293713750564113,0.16321217570680474,0.127100951150475
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,4000,0.03,False,0.003301724804282702,-0.003232960790613859,0.16321246768180833,0.127101245014068
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,8000,0.03,False,0.003301724804282702,-0.003232960790613859,0.16321246768180833,0.127101245014068
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,4000,0.03,False,0.0032994361992616517,-0.0032357957322795006,0.16321269828502624,0.1271014769920276
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,8000,0.03,False,0.0032994361992616517,-0.0032357957322795006,0.16321269828502624,0.1271014769920276
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,4000,0.03,False,0.0032843876567808516,-0.003254377387615026,0.16321420976820694,0.12710299781233664
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,8000,0.03,False,0.0032843876567808516,-0.003254377387615026,0.16321420976820694,0.12710299781233664
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,4000,0.03,False,0.0032670490430508625,-0.0032757981862827634,0.1632159521777813,0.12710475061373186
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,8000,0.03,False,0.0032670490430508625,-0.0032757981862827634,0.1632159521777813,0.12710475061373186
huber,l2,1e-06,0.2,invscaling,0.001,0.5,4000,0.03,True,0.00217727860647865,-0.00432146683360668,0.16330098630153053,0.12720126366249745
huber,l2,1e-06,0.2,invscaling,0.001,0.5,8000,0.03,True,0.00217727860647865,-0.00432146683360668,0.16330098630153053,0.12720126366249745
huber,l2,3e-06,0.2,invscaling,0.001,0.5,4000,0.03,True,0.0021772782835561832,-0.004321467119793754,0.16330098632479728,0.12720126368683343
huber,l2,3e-06,0.2,invscaling,0.001,0.5,8000,0.03,True,0.0021772782835561832,-0.004321467119793754,0.16330098632479728,0.12720126368683343
huber,l2,1e-05,0.2,invscaling,0.001,0.5,4000,0.03,True,0.00217727715332916,-0.004321468121446959,0.16330098640623086,0.12720126377200927
huber,l2,1e-05,0.2,invscaling,0.001,0.5,8000,0.03,True,0.00217727715332916,-0.004321468121446959,0.16330098640623086,0.12720126377200927
huber,l2,3e-05,0.2,invscaling,0.001,0.5,4000,0.03,True,0.0021772739241120442,-0.0043214709833103715,0.16330098663889794,0.1272012640153685
huber,l2,3e-05,0.2,invscaling,0.001,0.5,8000,0.03,True,0.0021772739241120442,-0.0043214709833103715,0.16330098663889794,0.1272012640153685
huber,l2,0.0001,0.2,invscaling,0.001,0.5,4000,0.03,True,0.0021772626219064284,-0.004321480999784466,0.1633009874532289,0.1272012648671217
huber,l2,0.0001,0.2,invscaling,0.001,0.5,8000,0.03,True,0.0021772626219064284,-0.004321480999784466,0.1633009874532289,0.1272012648671217
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,4000,0.03,True,0.0021771625986060084,-0.004321610258491759,0.163300997961853,0.1272012753513059
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,8000,0.03,True,0.0021771625986060084,-0.004321610258491759,0.163300997961853,0.1272012753513059
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,4000,0.03,True,0.0021769885866751437,-0.004321825396170764,0.16330101545236372,0.12720129288451887
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,8000,0.03,True,0.0021769885866751437,-0.004321825396170764,0.16330101545236372,0.12720129288451887
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,4000,0.03,True,0.002176930259765175,-0.004321897394983454,0.1633010213058057,0.12720129875325695
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,8000,0.03,True,0.002176930259765175,-0.004321897394983454,0.1633010213058057,0.12720129875325695
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,4000,0.03,True,0.0021768145745978407,-0.004322040534270988,0.16330103294290685,0.12720131041773217
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,8000,0.03,True,0.0021768145745978407,-0.004322040534270988,0.16330103294290685,0.12720131041773217
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,4000,0.03,True,0.002176408222980708,-0.004322542810929253,0.16330107377756126,0.12720135135289476
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,8000,0.03,True,0.002176408222980708,-0.004322542810929253,0.16330107377756126,0.12720135135289476
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,4000,0.03,True,0.002176117072004713,-0.004322902378317117,0.16330110301007011,0.12720138066006637
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,8000,0.03,True,0.002176117072004713,-0.004322902378317117,0.16330110301007011,0.12720138066006637
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,4000,0.03,True,0.0021758861848791833,-0.004323188230668018,0.1633011262496083,0.12720140395253565
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,8000,0.03,True,0.0021758861848791833,-0.004323188230668018,0.1633011262496083,0.12720140395253565
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,4000,0.03,True,0.0021743769378216316,-0.0043250537987438165,0.1633012779185282,0.12720155599218047
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,8000,0.03,True,0.0021743769378216316,-0.0043250537987438165,0.1633012779185282,0.12720155599218047
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,4000,0.03,True,0.0021737936628236643,-0.004325773807380973,0.16330133645451167,0.12720161467935723
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,8000,0.03,True,0.0021737936628236643,-0.004325773807380973,0.16330133645451167,0.12720161467935723
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,4000,0.03,True,0.002172636789002924,-0.00432720526131547,0.1633014528302253,0.12720173132432874
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,8000,0.03,True,0.002172636789002924,-0.00432720526131547,0.1633014528302253,0.12720173132432874
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,4000,0.03,True,0.0021685731611202907,-0.0043322283595779165,0.16330186120222498,0.12720214067559693
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,8000,0.03,True,0.0021685731611202907,-0.0043322283595779165,0.16330186120222498,0.12720214067559693
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,4000,0.03,True,0.0021656615489239472,-0.004335824370389041,0.16330215355306077,0.12720243374495535
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,8000,0.03,True,0.0021656615489239472,-0.004335824370389041,0.16330215355306077,0.12720243374495535
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,4000,0.03,True,0.002163352527691398,-0.004338683291084777,0.16330238597908944,0.12720266667214467
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,8000,0.03,True,0.002163352527691398,-0.004338683291084777,0.16330238597908944,0.12720266667214467
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,4000,0.03,True,0.002148258719761764,-0.0043573429384220486,0.16330390297272374,0.12720418706455733
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,8000,0.03,True,0.002148258719761764,-0.0043573429384220486,0.16330390297272374,0.12720418706455733
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,4000,0.03,True,0.0021308544945669583,-0.004378865621897043,0.1633056527082184,0.1272059403801603
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,8000,0.03,True,0.0021308544945669583,-0.004378865621897043,0.1633056527082184,0.1272059403801603
huber,l2,1e-06,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0011109620935797482,-0.005347537894232923,0.16338438372298864,0.12729676027131023
huber,l2,1e-06,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0011109620935797482,-0.005347537894232923,0.16338438372298864,0.12729676027131023
huber,l2,3e-06,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0011109618725603232,-0.00534753809130839,0.16338438373900252,0.12729676028791007
huber,l2,3e-06,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0011109618725603232,-0.00534753809130839,0.16338438373900252,0.12729676028791007
huber,l2,1e-05,0.2,invscaling,0.001,0.5,4000,0.01,False,0.001110961098993779,-0.005347538781071526,0.16338438379505107,0.12729676034600945
huber,l2,1e-05,0.2,invscaling,0.001,0.5,8000,0.01,False,0.001110961098993779,-0.005347538781071526,0.16338438379505107,0.12729676034600945
huber,l2,3e-05,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0011109588888060795,-0.005347540751820867,0.16338438395518956,0.1272967605120074
huber,l2,3e-05,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0011109588888060795,-0.005347540751820867,0.16338438395518956,0.1272967605120074
huber,l2,0.0001,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0011109511531962601,-0.005347547649401818,0.16338438451567086,0.12729676109299673
huber,l2,0.0001,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0011109511531962601,-0.005347547649401818,0.16338438451567086,0.12729676109299673
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0011108456905594144,-0.005347681943124183,0.16338439542806454,0.12729677196213232
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0011108456905594144,-0.005347681943124183,0.16338439542806454,0.12729677196213232
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,4000,0.01,False,0.001110671085900572,-0.005347898016819341,0.16338441298570594,0.12729678949836634
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,8000,0.01,False,0.001110671085900572,-0.005347898016819341,0.16338441298570594,0.12729678949836634
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0011106126633640967,-0.005347970238468891,0.16338441885426727,0.12729679536037064
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0011106126633640967,-0.005347970238468891,0.16338441885426727,0.12729679536037064
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,4000,0.01,False,0.0011104964810881857,-0.005348114090945266,0.16338443054338045,0.1272968070346014
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,8000,0.01,False,0.0011104964810881857,-0.005348114090945266,0.16338443054338045,0.1272968070346014
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,4000,0.01,False,0.0011100888484180116,-0.005348618462437615,0.16338447152741253,0.1272968479690695
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,8000,0.01,False,0.0011100888484180116,-0.005348618462437615,0.16338447152741253,0.1272968479690695
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0011097970667671708,-0.005348979277288501,0.16338450084636585,0.1272968772541452
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0011097970667671708,-0.005348979277288501,0.16338450084636585,0.1272968772541452
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,4000,0.01,False,0.0011095650320894768,-0.005349266690279686,0.16338452420085556,0.12729690057777787
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,8000,0.01,False,0.0011095650320894768,-0.005349266690279686,0.16338452420085556,0.12729690057777787
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,4000,0.01,False,0.0011080510056291626,-0.00535114005748083,0.16338467642609528,0.12729705261643742
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,8000,0.01,False,0.0011080510056291626,-0.00535114005748083,0.16338467642609528,0.12729705261643742
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0011074667786539205,-0.005351862289171727,0.16338473511283924,0.12729711123584744
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0011074667786539205,-0.005351862289171727,0.16338473511283924,0.12729711123584744
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,4000,0.01,False,0.0011063049291335503,-0.005353300880713396,0.16338485200913333,0.12729722797883597
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,8000,0.01,False,0.0011063049291335503,-0.005353300880713396,0.16338485200913333,0.12729722797883597
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,4000,0.01,False,0.001102228498238933,-0.005358344918003244,0.16338526187412888,0.12729763732240507
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,8000,0.01,False,0.001102228498238933,-0.005358344918003244,0.16338526187412888,0.12729763732240507
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,4000,0.01,False,0.0010993106288262888,-0.0053619533420781185,0.16338555508439884,0.12729793016584623
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,8000,0.01,False,0.0010993106288262888,-0.0053619533420781185,0.16338555508439884,0.12729793016584623
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,4000,0.01,False,0.0010969900796008458,-0.0053648279342009,0.16338578866519646,0.1272981634099199
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,8000,0.01,False,0.0010969900796008458,-0.0053648279342009,0.16338578866519646,0.1272981634099199
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,4000,0.01,False,0.001081848596177104,-0.005383565407741209,0.1633873112083284,0.12729968377904186
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,8000,0.01,False,0.001081848596177104,-0.005383565407741209,0.1633873112083284,0.12729968377904186
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,4000,0.01,False,0.0010643850581626424,-0.005405181723355579,0.16338906765871414,0.12730143739842023
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,8000,0.01,False,0.0010643850581626424,-0.005405181723355579,0.16338906765871414,0.12730143739842023
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,4000,0.01,False,0.20093849565874466,-0.005520174946765488,0.16339841120432874,0.11279176331653426
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,8000,0.01,False,0.20093849565874466,-0.005520174946765488,0.16339841120432874,0.11279176331653426
huber,l2,1e-06,0.2,invscaling,0.001,0.5,4000,0.01,True,0.0007291304076654237,-0.0057191414161423815,0.163414576567136,0.12733061822679345
huber,l2,1e-06,0.2,invscaling,0.001,0.5,8000,0.01,True,0.0007291304076654237,-0.0057191414161423815,0.163414576567136,0.12733061822679345
huber,l2,3e-06,0.2,invscaling,0.001,0.5,4000,0.01,True,0.000729130299375047,-0.005719141512310788,0.16341457657494898,0.1273306182349284
huber,l2,3e-06,0.2,invscaling,0.001,0.5,8000,0.01,True,0.000729130299375047,-0.005719141512310788,0.16341457657494898,0.1273306182349284
huber,l2,1e-05,0.2,invscaling,0.001,0.5,4000,0.01,True,0.0007291299203590063,-0.005719141848899989,0.1634145766022944,0.12733061826340072
huber,l2,1e-05,0.2,invscaling,0.001,0.5,8000,0.01,True,0.0007291299203590063,-0.005719141848899989,0.1634145766022944,0.12733061826340072
huber,l2,3e-05,0.2,invscaling,0.001,0.5,4000,0.01,True,0.0007291288374575711,-0.0057191428105831665,0.16341457668042406,0.1273306183447502
huber,l2,3e-05,0.2,invscaling,0.001,0.5,8000,0.01,True,0.0007291288374575711,-0.0057191428105831665,0.16341457668042406,0.1273306183447502
huber,l2,0.0001,0.2,invscaling,0.001,0.5,4000,0.01,True,0.000729125047320367,-0.0057191461764571905,0.1634145769538766,0.12733061862947195
huber,l2,0.0001,0.2,invscaling,0.001,0.5,8000,0.01,True,0.000729125047320367,-0.0057191461764571905,0.1634145769538766,0.12733061862947195
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,4000,0.01,True,0.0007290138637667809,-0.005719285684439246,0.16341458828787433,0.12733062991819408
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,8000,0.01,True,0.0007290138637667809,-0.005719285684439246,0.16341458828787433,0.12733062991819408
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,4000,0.01,True,0.0007288390477969697,-0.005719502087235817,0.16341460586900883,0.12733064745529526
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,8000,0.01,True,0.0007288390477969697,-0.005719502087235817,0.16341460586900883,0.12733064745529526
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,4000,0.01,True,0.0007287806675062569,-0.005719574317735843,0.1634146117372049,0.12733065330912843
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,8000,0.01,True,0.0007287806675062569,-0.005719574317735843,0.1634146117372049,0.12733065330912843
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,4000,0.01,True,0.0007286642316804981,-0.005719718490454051,0.16341462345017566,0.12733066499239684
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,8000,0.01,True,0.0007286642316804981,-0.005719718490454051,0.16341462345017566,0.12733066499239684
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,4000,0.01,True,0.0007282562186049502,-0.005720223529034785,0.16341466448083142,0.12733070592043108
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,8000,0.01,True,0.0007282562186049502,-0.005720223529034785,0.16341466448083142,0.12733070592043108
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,4000,0.01,True,0.0007279644787789863,-0.005720584539882889,0.16341469381029103,0.12733073517737956
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,8000,0.01,True,0.0007279644787789863,-0.005720584539882889,0.16341469381029103,0.12733073517737956
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,4000,0.01,True,0.0007277317683858087,-0.005720872744128025,0.16341471722474918,0.12733075853173678
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,8000,0.01,True,0.0007277317683858087,-0.005720872744128025,0.16341471722474918,0.12733075853173678
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,4000,0.01,True,0.0007262163042072167,-0.005722748611486361,0.16341486962498233,0.12733091054837634
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,8000,0.01,True,0.0007262163042072167,-0.005722748611486361,0.16341486962498233,0.12733091054837634
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,4000,0.01,True,0.0007256324954253435,-0.0057234709369533565,0.1634149283085017,0.127330969086504
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,8000,0.01,True,0.0007256324954253435,-0.0057234709369533565,0.1634149283085017,0.127330969086504
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,4000,0.01,True,0.0007244681149937149,-0.0057249127252445575,0.16341504544290925,0.12733108591940734
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,8000,0.01,True,0.0007244681149937149,-0.0057249127252445575,0.16341504544290925,0.12733108591940734
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,4000,0.01,True,0.0007203878725610124,-0.005729963442672847,0.1634154557748854,0.12733149519939152
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,8000,0.01,True,0.0007203878725610124,-0.005729963442672847,0.1634154557748854,0.12733149519939152
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,4000,0.01,True,0.000717470372128548,-0.0057335738876207465,0.16341574909515955,0.12733178776651985
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,8000,0.01,True,0.000717470372128548,-0.0057335738876207465,0.16341574909515955,0.12733178776651985
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,4000,0.01,True,0.0007151431179194256,-0.005736456327786632,0.16341598327038928,0.12733202131258733
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,8000,0.01,True,0.0007151431179194256,-0.005736456327786632,0.16341598327038928,0.12733202131258733
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,4000,0.01,True,0.0006999871717754402,-0.005755218909307747,0.16341750757200368,0.12733354147018225
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,8000,0.01,True,0.0006999871717754402,-0.005755218909307747,0.16341750757200368,0.12733354147018225
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,4000,0.01,True,0.0006825025366513637,-0.00577686809422806,0.1634192663681481,0.12733529517297723
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,8000,0.01,True,0.0006825025366513637,-0.00577686809422806,0.1634192663681481,0.12733529517297723
huber,l2,1e-06,0.2,optimal,0.001,0.25,4000,0.01,True,0.010805970857007963,-0.017977434161393635,0.16440745646828608,0.11030174625586311
huber,l2,1e-06,0.2,optimal,0.001,0.25,8000,0.01,True,0.010805970857007963,-0.017977434161393635,0.16440745646828608,0.11030174625586311
huber,elasticnet,0.0001,0.2,optimal,0.001,0.25,4000,0.05,False,-0.19011177880796604,-0.048816274883096256,0.16687917493882107,0.11247253278346393
huber,elasticnet,0.0001,0.2,optimal,0.001,0.25,8000,0.05,False,-0.19011177880796604,-0.048816274883096256,0.16687917493882107,0.11247253278346393
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,4000,0.01,True,-0.1806465641599464,-0.09136412080557688,0.1702304593272616,0.12668572138150797
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,8000,0.01,True,-0.1806465641599464,-0.09136412080557688,0.1702304593272616,0.12668572138150797
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,4000,0.03,False,-0.0034662823876698834,-0.09322195142346335,0.17037528948782,0.1163236592162059
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,8000,0.03,False,-0.0034662823876698834,-0.09322195142346335,0.17037528948782,0.1163236592162059
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,4000,0.05,False,-0.39527571638550874,-0.10621940182622147,0.17138510330472165,0.11372966116059317
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,8000,0.05,False,-0.39527571638550874,-0.10621940182622147,0.17138510330472165,0.11372966116059317
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,4000,0.03,False,-0.07004659612807962,-0.12882388584733406,0.17312728970334057,0.11968263193973137
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,8000,0.03,False,-0.07004659612807962,-0.12882388584733406,0.17312728970334057,0.11968263193973137
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,4000,0.01,False,0.1500066672045277,-0.12942917425203304,0.17317369990886988,0.12224863046789171
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,8000,0.01,False,0.1500066672045277,-0.12942917425203304,0.17317369990886988,0.12224863046789171
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,4000,0.05,False,0.09730319540423549,-0.12955390638279352,0.17318326214116003,0.12577779143571866
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,8000,0.05,False,0.09730319540423549,-0.12955390638279352,0.17318326214116003,0.12577779143571866
huber,l2,0.0001,0.2,optimal,0.001,0.25,4000,0.05,False,-0.06581547730253812,-0.1860693598537182,0.17746286082504054,0.12921822741223013
huber,l2,0.0001,0.2,optimal,0.001,0.25,8000,0.05,False,-0.06581547730253812,-0.1860693598537182,0.17746286082504054,0.12921822741223013
huber,l2,1e-05,0.2,optimal,0.001,0.25,4000,0.03,True,-0.1905709923943093,-0.232991862092224,0.1809391476217906,0.11314854218683866
huber,l2,1e-05,0.2,optimal,0.001,0.25,8000,0.03,True,-0.1905709923943093,-0.232991862092224,0.1809391476217906,0.11314854218683866
huber,elasticnet,0.0001,0.5,optimal,0.001,0.25,4000,0.05,False,-0.2747091668294255,-0.30267464168451963,0.18598178624396902,0.11225193823587674
huber,elasticnet,0.0001,0.5,optimal,0.001,0.25,8000,0.05,False,-0.2747091668294255,-0.30267464168451963,0.18598178624396902,0.11225193823587674
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,4000,0.01,False,0.0010389453170069896,-0.3284437170596082,0.18781229279719439,0.13152825869016638
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,8000,0.01,False,0.0010389453170069896,-0.3284437170596082,0.18781229279719439,0.13152825869016638
huber,l2,3e-05,0.2,optimal,0.001,0.25,4000,0.03,True,0.15079078656725142,-0.38581033344911075,0.19182461387161637,0.1131130346050315
huber,l2,3e-05,0.2,optimal,0.001,0.25,8000,0.03,True,0.15079078656725142,-0.38581033344911075,0.19182461387161637,0.1131130346050315
huber,l2,0.0001,0.2,optimal,0.001,0.25,4000,0.03,False,-0.1824875014135552,-0.40805978750590777,0.19335837290121843,0.14886523030596835
huber,l2,0.0001,0.2,optimal,0.001,0.25,8000,0.03,False,-0.1824875014135552,-0.40805978750590777,0.19335837290121843,0.14886523030596835
huber,l2,3e-05,0.2,optimal,0.001,0.25,4000,0.03,False,-0.18205123540455737,-0.41949295057802694,0.1941418013997454,0.13630761629457863
huber,l2,3e-05,0.2,optimal,0.001,0.25,8000,0.03,False,-0.18205123540455737,-0.41949295057802694,0.1941418013997454,0.13630761629457863
huber,l2,1e-05,0.2,optimal,0.001,0.25,4000,0.01,False,-1.1975609989242901,-0.46605234593298817,0.19730004013497007,0.14541901007623986
huber,l2,1e-05,0.2,optimal,0.001,0.25,8000,0.01,False,-1.1975609989242901,-0.46605234593298817,0.19730004013497007,0.14541901007623986
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,4000,0.01,False,-0.5990696516383627,-0.9716837743033626,0.22880792690017435,0.19324197825084125
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,8000,0.01,False,-0.5990696516383627,-0.9716837743033626,0.22880792690017435,0.19324197825084125
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,4000,0.01,False,-0.7294961765556791,-0.9818860805436891,0.22939913645710508,0.13404814036144436
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,8000,0.01,False,-0.7294961765556791,-0.9818860805436891,0.22939913645710508,0.13404814036144436
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,4000,0.01,False,-2.552618204017245,-1.0668871150668306,0.23426683702759624,0.13526433714454178
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,8000,0.01,False,-2.552618204017245,-1.0668871150668306,0.23426683702759624,0.13526433714454178
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,4000,0.03,False,-0.8725111360322819,-1.1226123510039416,0.23740386136846073,0.14534602328982765
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,8000,0.03,False,-0.8725111360322819,-1.1226123510039416,0.23740386136846073,0.14534602328982765
huber,l2,1e-06,0.2,optimal,0.001,0.25,4000,0.03,True,-2.7558992614472078,-1.2479358667615488,0.24431177181918926,0.13254320433832864
huber,l2,1e-06,0.2,optimal,0.001,0.25,8000,0.03,True,-2.7558992614472078,-1.2479358667615488,0.24431177181918926,0.13254320433832864
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,4000,0.03,False,-6.5552406180716565,-1.2497571215554766,0.24441072123861168,0.166487931901658
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,8000,0.03,False,-6.5552406180716565,-1.2497571215554766,0.24441072123861168,0.166487931901658
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,4000,0.01,False,-0.6920974939418416,-1.4401143564084693,0.25454087051462165,0.15012019052022108
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,8000,0.01,False,-0.6920974939418416,-1.4401143564084693,0.25454087051462165,0.15012019052022108
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,4000,0.01,True,-1.198224018918137,-1.5965836246180949,0.2625751316641636,0.20246757060571832
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,8000,0.01,True,-1.198224018918137,-1.5965836246180949,0.2625751316641636,0.20246757060571832
